,incident_num,lat,lng
49230,E23020007111,32.753099,-117.207154
49231,E23020007112,32.688945,-117.120352
49232,E23020007113,32.728722,-117.157554
49233,E23020007114,32.749865,-117.175946
49234,E23020007116,32.544303,-117.053934
49235,E23020007117,32.749659,-117.105695
49236,E23020007119,32.772072,-117.140034
49237,E23020007120,32.756358,-117.090077
49238,E23020007121,32.832723,-117.146042
49239,E23020007122,32.753099,-117.207154
49240,E23020007123,32.751358,-117.090123
49241,E23020007124,32.556662,-117.056871
49242,E23020007125,32.749915,-117.171391
49243,E23020007126,32.753284,-117.115533
49244,E23020007127,32.700129,-117.106589
49245,E23020007128,32.702378,-117.068421
49246,E23020007129,32.770124,-117.149545
49247,E23020007130,32.718883,-117.156562
49248,E23020007131,32.753163,-117.096543
49249,E23020007132,32.916725,-117.078883
49250,E23020007133,32.736889,-117.100971
49251,E23020007134,32.698051,-117.129492
49252,E23020007135,32.698981,-117.114645
49253,E23020007136,32.739926,-117.110752
49254,E23020007137,32.915044,-117.120590
49255,E23020007138,32.743163,-117.210581
49256,E23020007139,32.956373,-117.225943
49257,E23020007140,32.802021,-117.253259
49258,E23020007141,32.755882,-117.209742
49259,E23020007142,32.708363,-117.161024
49260,E23020007143,32.819389,-117.182037
49261,E23020007144,32.557182,-117.058301
49262,E23020007145,32.702842,-117.036896
49263,E23020007146,32.719908,-117.158371
49264,E23020007148,32.751899,-117.148001
49265,E23020007149,32.775987,-117.147359
49266,E23020007150,32.706559,-117.151523
49267,E23020007151,32.928325,-117.232538
49268,E23020007152,32.881132,-117.171972
49269,E23020007153,32.734814,-117.093415
49270,E23020007154,32.747828,-117.074988
49271,E23020007155,32.801605,-117.040977
49272,E23020007156,32.911700,-117.081158
49273,E23020007157,32.850516,-117.255057
49274,E23020007158,32.714055,-117.155841
49275,E23020007159,32.552570,-117.042932
49276,E23020007160,32.703477,-117.122870
49277,E23020007161,32.724082,-117.160239
49278,E23020007162,32.585804,-117.092694
49279,E23020007163,32.722879,-117.159526
49280,E23020007164,32.553362,-116.980134
49281,E23020007165,32.750430,-117.138812
49282,E23020007166,32.756425,-117.081388
49283,E23020007167,32.688945,-117.120352
49284,E23020007168,32.737478,-117.092420
49285,E23020007169,32.859660,-117.255307
49286,E23020007170,32.797910,-117.253936
49287,E23020007171,32.709394,-117.161935
49288,E23020007172,33.169937,-117.252546
49289,E23020007173,32.959682,-117.167335
49290,E23020007174,32.759088,-117.241262
49291,E23020007175,32.713740,-117.160284
49292,E23020007176,32.720918,-117.162024
49293,E23020007177,32.794280,-117.205533
49294,E23020007178,32.837244,-117.251846
49295,E23020007179,32.910782,-117.136895
49296,E23020007180,32.750835,-117.247667
49297,E23020007181,32.849665,-117.213312
49298,E23020007182,32.701292,-117.110367
49299,E23020007183,32.998342,-117.061420
49300,E23020007184,32.718996,-117.129445
49301,E23020007185,32.749540,-117.089604
49302,E23020007186,32.750422,-117.208751
49303,E23020007187,32.790948,-117.236223
49304,E23020007188,32.792737,-117.122829
49305,E23020007189,32.832723,-117.146042
49306,E23020007190,32.774750,-117.153867
49307,E23020007191,32.704173,-117.100631
49308,E23020007192,32.688945,-117.120352
49309,E23020007193,32.706027,-117.136101
49310,E23020007194,32.704173,-117.100631
49311,E23020007195,32.704293,-117.151398
49312,E23020007196,32.545300,-117.030612
49313,E23020007197,32.741498,-117.079910
49314,E23020007198,32.751505,-117.194848
49315,E23020007199,32.712488,-117.152275
49316,E23020007201,32.749773,-117.088962
49317,E23020007203,32.690826,-117.112414
49318,E23020007204,32.861829,-117.213440
49319,E23020007205,32.747704,-117.095522
49320,E23020007206,32.960391,-117.190841
49321,E23020007207,32.827364,-117.142976
49322,E23020007208,32.827364,-117.142976
49323,E23020007209,32.708581,-117.152209
49324,E23020007210,32.749062,-117.083776
49325,E23020007211,32.765668,-117.194161
49326,E23020007212,32.746238,-117.227143
49327,E23020007213,32.856787,-117.256428
49328,E23020007214,32.704380,-117.093381
49329,E23020007215,32.732990,-117.091764
49330,E23020007216,32.706287,-117.153437
49331,E23020007217,32.929951,-117.133926
49332,E23020007218,32.591519,-117.075399
49333,E23020007219,32.922998,-117.165080
49334,E23020007220,32.845038,-117.278487
49335,E23020007221,32.706559,-117.151523
49336,E23020007222,32.708381,-117.151697
49337,E23020007223,32.715973,-117.151728
49338,E23020007224,32.705223,-117.138182
49339,E23020007225,33.012714,-117.146953
49340,E23020007226,32.744240,-117.160394
49341,E23020007227,32.760508,-117.068730
49342,E23020007228,32.719977,-117.161282
49343,E23020007229,32.759928,-117.174541
49344,E23020007230,32.726550,-117.217524
49345,E23020007231,32.759045,-117.061437
49346,E23020007232,32.867186,-117.212101
49347,E23020007233,32.798349,-117.238421
49348,E23020007236,32.982265,-117.071298
49349,E23020007237,32.759391,-117.177008
49350,E23020007238,32.755267,-117.108222
49351,E23020007239,32.796352,-117.157229
49352,E23020007240,32.714702,-117.156506
49353,E23020007241,32.757107,-117.110501
49354,E23020007242,32.750622,-117.225988
49355,E23020007243,32.755296,-117.220140
49356,E23020007244,32.745974,-117.085965
49357,E23020007245,32.748274,-117.077226
49358,E23020007246,32.747104,-117.159535
49359,E23020007247,32.571528,-117.064851
49360,E23020007248,32.753110,-117.203271
49361,E23020007249,32.672496,-117.067144
49362,E23020007250,32.800457,-117.165390
49363,E23020007251,32.753041,-117.083630
49364,E23020007252,32.711668,-117.127410
49365,E23020007254,32.841988,-117.197586
49366,E23020007256,32.746930,-117.165579
49367,E23020007257,32.767738,-117.041379
49368,E23020007258,32.714707,-117.154689
49369,E23020007259,32.753099,-117.207154
49370,E23020007260,32.748706,-117.197389
49371,E23020007262,32.717922,-117.159410
49372,E23020007263,32.766506,-117.154254
49373,E23020007264,32.724794,-117.100827
49374,E23020007265,32.712462,-117.149461
49375,E23020007266,32.753110,-117.203271
49376,E23020007267,32.545300,-117.030612
49377,E23020007268,32.545300,-117.030612
49378,E23020007269,32.910798,-117.172162
49379,E23020007271,32.759330,-117.179314
49380,E23020007272,32.706027,-117.136101
49381,E23020007273,32.827338,-117.214158
49382,E23020007274,32.545300,-117.030612
49383,E23020007275,32.714702,-117.155603
49384,E23020007276,32.715738,-117.161084
49385,E23020007277,32.827338,-117.214158
49386,E23020007278,32.711541,-117.152817
49387,E23020007279,32.718694,-117.085022
49388,E23020007280,32.826701,-117.082460
49389,E23020007281,32.681965,-117.045968
49390,E23020007282,32.696279,-117.118768
49391,E23020007283,32.788854,-117.111634
49392,E23020007284,32.771783,-117.052774
49393,E23020007285,32.800977,-117.210900
49394,E23020007286,32.556730,-117.040690
49395,E23020007287,32.821300,-117.274190
49396,E23020007288,32.582581,-117.032392
49397,E23020007289,32.711028,-117.151905
49398,E23020007290,32.744115,-117.113178
49399,E23020007291,32.774750,-117.153867
49400,E23020007292,32.764370,-117.083427
49401,E23020007293,32.716493,-117.168661
49402,E23020007294,32.704639,-117.084938
49403,E23020007295,32.821460,-117.105776
49404,E23020007296,32.705903,-117.078383
49405,E23020007298,32.731392,-117.160285
49406,E23020007299,32.742657,-117.115688
49407,E23020007300,32.731232,-117.161241
49408,E23020007301,32.558601,-116.936060
49409,E23020007302,32.689166,-117.029706
49410,E23020007303,32.831700,-117.131032
49411,E23020007304,32.550231,-117.046082
49412,E23020007305,32.548612,-117.034842
49413,E23020007306,32.867425,-117.207391
49414,E23020007307,32.714721,-117.149491
49415,E23020007308,32.722675,-117.245476
49416,E23020007309,32.731392,-117.160285
49417,E23020007311,32.743571,-117.081663
49418,E23020007312,32.745915,-117.095545
49419,E23020007313,32.768975,-117.049286
49420,E23020007314,32.711679,-117.153613
49421,E23020007315,32.712604,-117.155599
49422,E23020007316,32.821203,-117.173673
49423,E23020007317,33.024439,-117.085918
49424,E23020007318,32.770911,-117.057153
49425,E23020007319,32.990017,-117.135599
49426,E23020007320,32.821149,-117.174678
49427,E23020007322,32.978636,-117.150284
49428,E23020007323,32.753198,-117.100880
49429,E23020007324,32.716076,-117.169069
49430,E23020007325,32.784398,-117.252852
49431,E23020007326,32.704293,-117.151398
49432,E23020007327,32.747414,-117.127164
49433,E23020007328,32.753248,-117.107240
49434,E23020007329,32.784398,-117.252852
49435,E23020007330,32.758807,-117.072632
49436,E23020007331,32.727819,-117.168913
49437,E23020007332,32.741339,-117.147199
49438,E23020007333,32.828276,-117.139881
49439,E23020007334,32.710462,-117.151887
49440,E23020007335,32.697907,-117.098045
49441,E23020007336,32.545448,-117.042619
49442,E23020007337,32.826392,-117.268201
49443,E23020007338,32.553276,-116.953573
49444,E23020007339,32.766506,-117.154254
49445,E23020007340,32.704667,-117.114915
49446,E23020007341,32.732442,-117.221148
49447,E23020007342,32.753284,-117.115533
49448,E23020007343,32.769369,-117.056101
49449,E23020007344,32.712303,-117.068238
49450,E23020007345,32.754908,-117.085782
49451,E23020007346,32.820490,-117.179847
49452,E23020007347,32.710440,-117.079981
49453,E23020007348,32.716893,-117.160364
49454,E23020007349,32.790336,-117.072124
49455,E23020007350,32.877043,-117.216227
49456,E23020007351,32.551384,-116.972135
49457,E23020007352,32.861773,-117.223463
49458,E23020007353,32.804840,-117.212192
49459,E23020007354,32.767261,-117.066522
49460,E23020007355,32.748534,-117.135072
49461,E23020007356,32.765008,-117.195069
49462,E23020007357,32.714783,-117.139686
49463,E23020007358,32.915044,-117.120590
49464,E23020007359,32.907223,-117.153244
49465,E23020007360,32.816143,-117.212334
49466,E23020007362,32.751335,-117.193359
49467,E23020007363,32.786471,-117.170376
49468,E23020007364,32.832794,-117.157688
49469,E23020007365,32.826759,-117.154229
49470,E23020007367,32.751985,-117.143759
49471,E23020007368,32.761705,-117.094400
49472,E23020007369,32.743488,-117.145244
49473,E23020007370,32.706147,-117.148874
49474,E23020007372,32.749971,-117.162777
49475,E23020007373,32.551459,-116.961409
49476,E23020007374,32.753110,-117.203271
49477,E23020007375,32.750567,-117.072954
49478,E23020007376,32.752176,-117.215009
49479,E23020007377,32.757062,-117.106348
49480,E23020007378,32.708275,-117.018145
49481,E23020007379,32.957413,-117.128550
49482,E23020007380,32.751422,-117.099808
49483,E23020007381,32.759172,-117.117917
49484,E23020007382,32.751422,-117.099808
49485,E23020007383,32.713752,-117.164772
49486,E23020007384,32.860040,-117.229607
49487,E23020007385,32.584521,-117.046973
49488,E23020007386,32.751535,-117.110630
49489,E23020007388,32.710472,-117.146720
49490,E23020007389,32.696992,-117.127278
49491,E23020007390,32.712462,-117.149461
49492,E23020007391,32.702487,-117.030752
49493,E23020007392,32.922293,-117.118249
49494,E23020007393,32.943407,-117.232897
49495,E23020007394,32.692484,-117.125094
49496,E23020007395,32.710407,-117.018893
49497,E23020007396,32.896818,-117.188969
49498,E23020007397,32.798926,-117.235260
49499,E23020007398,32.731012,-117.090170
49500,E23020007399,32.794497,-117.256047
49501,E23020007401,32.749949,-117.166162
49502,E23020007403,32.784398,-117.252852
49503,E23020007405,32.767678,-117.174473
49504,E23020007406,32.753799,-117.218029
49505,E23020007407,32.763333,-117.115174
49506,E23020007408,32.761993,-117.061203
49507,E23020007409,32.671959,-117.043774
49508,E23020007410,32.717907,-117.140301
49509,E23020007411,32.569271,-117.066740
49510,E23020007412,32.749764,-117.206149
49511,E23020007413,32.571528,-117.064851
49512,E23020007414,32.751985,-117.143759
49513,E23020007415,32.819571,-117.274911
49514,E23020007416,32.569598,-116.962803
49515,E23020007417,32.771220,-117.235216
49516,E23020007419,32.770494,-117.235065
49517,E23020007420,32.803013,-117.257496
49518,E23020007421,32.847661,-117.268148
49519,E23020007422,32.864365,-117.212866
49520,E23020007424,32.717907,-117.140301
49521,E23020007425,32.818478,-117.046519
49522,E23020007426,32.803577,-117.113778
49523,E23020007427,32.706446,-117.125242
49524,E23020007429,32.720037,-117.156929
49525,E23020007430,32.785785,-117.110354
49526,E23020007431,32.920513,-117.125355
49527,E23020007432,32.746328,-117.068610
49528,E23020007433,32.762011,-117.252240
49529,E23020007434,32.784917,-117.129159
49530,E23020007435,32.710681,-117.146861
49531,E23020007436,32.774750,-117.153867
49532,E23020007437,32.684440,-117.110856
49533,E23020007438,32.784211,-117.236333
49534,E23020007439,32.708374,-117.144895
49535,E23020007440,32.711541,-117.152817
49536,E23020007441,32.757308,-117.083611
49537,E23020007442,32.548467,-116.974102
49538,E23020007443,32.734814,-117.093415
49539,E23020007444,32.731392,-117.160285
49540,E23020007445,32.772092,-117.251124
49541,E23020007446,32.715738,-117.161084
49542,E23020007447,32.821348,-117.183028
49543,E23020007448,32.750009,-117.107287
49544,E23020007450,32.854590,-117.201734
49545,E23020007451,32.769166,-117.152119
49546,E23020007452,32.914881,-117.131780
49547,E23020007453,32.728584,-117.169600
49548,E23020007454,32.749062,-117.083776
49549,E23020007455,32.591519,-117.075399
49550,E23020007456,32.780203,-117.176837
49551,E23020007457,32.771067,-117.145902
49552,E23020007458,32.556551,-117.056457
49553,E23020007460,32.711993,-117.090121
49554,E23020007461,32.784211,-117.236333
49555,E23020007462,32.910168,-117.155293
49556,E23020007463,32.907843,-117.210854
49557,E23020007464,32.791089,-117.099067
49558,E23020007465,32.757308,-117.083611
49559,E23020007466,32.792737,-117.122829
49560,E23020007467,32.770124,-117.149545
49561,E23020007468,32.917796,-117.145973
49562,E23020007469,32.698646,-117.093733
49563,E23020007470,32.716691,-117.037506
49564,E23020007471,32.719883,-117.168657
49565,E23020007472,32.805631,-117.221427
49566,E23020007473,32.752381,-117.131676
49567,E23020007474,32.748850,-117.079371
49568,E23020007475,32.715787,-117.169210
49569,E23020007476,32.742156,-117.134667
49570,E23020007477,32.800442,-117.147761
49571,E23020007479,32.711028,-117.151905
49572,E23020007480,32.746866,-117.251063
49573,E23020007481,32.754048,-117.141294
49574,E23020007482,32.771738,-117.076229
49575,E23020007483,32.722062,-117.050330
49576,E23020007484,32.841919,-117.275889
49577,E23020007486,32.706559,-117.151523
49578,E23020007487,32.751475,-117.103233
49579,E23020007488,32.707325,-117.149444
49580,E23020007489,32.704842,-117.146267
49581,E23020007490,32.675680,-117.063117
49582,E23020007491,32.712468,-117.148574
49583,E23020007492,32.746435,-117.094467
49584,E23020007493,32.770985,-117.071650
49585,E23020007494,32.544462,-117.037179
49586,E23020007495,32.802942,-117.010412
49587,E23020007496,32.771220,-117.235216
49588,E23020007498,32.551491,-116.949502
49589,E23020007499,32.724399,-117.127415
49590,E23020007500,32.574631,-117.004052
49591,E23020007501,32.731392,-117.160285
49592,E23020007502,32.698667,-117.100210
49593,E23020007503,32.741538,-117.102535
49594,E23020007504,32.711565,-117.164105
49595,E23020007505,32.687794,-117.118708
49596,E23020007506,32.710999,-117.150358
49597,E23020007507,32.738193,-117.227211
49598,E23020007508,32.583776,-117.084079
49599,E23020007509,32.712400,-117.154674
49600,E23020007510,32.693034,-117.082643
49601,E23020007511,32.724732,-117.229103
49602,E23020007512,32.546228,-117.051015
49603,E23020007513,32.891701,-117.201897
49604,E23020007514,32.745864,-117.098776
49605,E23020007515,32.823457,-117.143981
49606,E23020007516,32.757376,-117.216136
49607,E23020007517,32.731392,-117.160285
49608,E23020007518,32.731392,-117.160285
49609,E23020007519,32.846323,-117.271791
49610,E23020007520,32.714692,-117.156497
49611,E23020007521,32.715738,-117.161084
49612,E23020007522,32.708380,-117.154131
49613,E23020007523,32.715738,-117.161084
49614,E23020007524,32.715738,-117.161084
49615,E23020007526,32.711744,-117.161956
49616,E23020007528,32.743973,-117.092354
49617,E23020007529,32.710600,-117.160410
49618,E23020007530,32.957698,-117.207824
49619,E23020007531,32.544462,-117.037179
49620,E23020007532,32.750310,-117.143752
49621,E23020007533,32.951986,-117.247756
49622,E23020007534,32.783555,-117.171802
49623,E23020007535,32.721968,-117.163849
49624,E23020007536,32.762411,-117.167590
49625,E23020007537,32.689140,-117.084971
49626,E23020007539,32.746023,-117.115629
49627,E23020007540,32.753141,-117.093324
49628,E23020007541,32.730620,-117.159409
49629,E23020007542,32.795003,-117.237384
49630,E23020007543,32.720977,-117.155738
49631,E23020007544,32.568550,-117.069469
49632,E23020007545,32.796683,-117.255709
49633,E23020007546,32.754934,-117.086859
49634,E23020007547,32.696020,-117.114621
49635,E23020007548,32.711542,-117.146718
49636,E23020007549,32.710600,-117.160410
49637,E23020007550,32.741873,-117.161579
49638,E23020007551,32.698381,-117.133811
49639,E23020007552,32.788068,-117.157632
49640,E23020007553,32.756242,-117.219353
49641,E23020007554,32.816098,-117.177258
49642,E23020007555,32.749537,-117.091219
49643,E23020007556,32.779571,-117.104457
49644,E23020007557,32.713379,-117.164941
49645,E23020007558,32.715766,-117.149488
49646,E23020007559,32.771975,-117.144532
49647,E23020007560,32.893783,-117.130999
49648,E23020007561,32.941433,-117.129352
49649,E23020007562,32.751253,-117.219902
49650,E23020007563,32.800708,-117.231319
49651,E23020007564,32.545010,-117.029302
49652,E23020007565,32.711028,-117.151905
49653,E23020007566,32.685021,-117.061942
49654,E23020007567,32.548725,-117.035212
49655,E23020007568,32.746460,-117.100940
49656,E23020007569,32.673168,-117.061852
49657,E23020007570,32.727193,-117.060179
49658,E23020007571,32.823763,-117.276976
49659,E23020007572,32.747387,-117.157201
49660,E23020007573,32.698381,-117.133811
49661,E23020007574,32.795429,-117.256268
49662,E23020007575,32.717821,-117.155632
49663,E23020007576,32.708486,-117.154622
49664,E23020007577,33.027695,-117.056318
49665,E23020007578,32.711885,-117.125216
49666,E23020007579,32.943705,-117.217324
49667,E23020007580,33.012714,-117.146953
49668,E23020007581,32.971770,-117.084195
49669,E23020007582,32.907497,-117.208169
49670,E23020007583,32.715738,-117.161084
49671,E23020007584,32.759060,-117.151265
49672,E23020007585,32.721410,-117.085001
49673,E23020007586,32.712603,-117.154678
49674,E23020007587,32.722365,-117.160212
49675,E23020007588,32.913660,-117.144802
49676,E23020007589,32.804840,-117.214120
49677,E23020007591,32.574631,-117.004052
49678,E23020007592,32.788349,-117.239319
49679,E23020007594,32.710600,-117.160410
49680,E23020007595,32.745903,-117.102071
49681,E23020007596,32.754269,-117.059950
49682,E23020007597,32.783860,-117.068310
49683,E23020007598,32.766077,-117.163294
49684,E23020007599,32.832735,-117.164791
49685,E23020007600,32.913436,-117.227968
49686,E23020007601,32.716177,-117.156539
49687,E23020007602,32.710449,-117.150347
49688,E23020007603,32.727403,-117.226866
49689,E23020007604,32.749178,-117.246447
49690,E23020007606,32.777464,-117.204893
49691,E23020007607,32.716177,-117.156539
49692,E23020007608,32.711737,-117.144003
49693,E23020007609,32.733414,-117.146084
49694,E23020007610,32.794933,-117.254843
49695,E23020007611,32.710449,-117.150347
49696,E23020007612,32.753326,-117.245516
49697,E23020007613,32.753326,-117.245516
49698,E23020007614,32.830856,-117.153745
49699,E23020007615,32.705085,-117.054421
49700,E23020007616,32.749731,-117.106968
49701,E23020007617,32.791544,-117.154451
49702,E23020007618,32.710569,-117.150577
49703,E23020007619,32.741503,-117.231241
49704,E23020007620,32.710481,-117.230086
49705,E23020007621,32.901738,-117.225276
49706,E23020007623,32.710462,-117.151887
49707,E23020007624,32.720916,-117.162949
49708,E23020007625,32.716177,-117.156539
49709,E23020007626,32.753155,-117.094397
49710,E23020007627,32.718806,-117.142374
49711,E23020007628,32.798349,-117.238421
49712,E23020007629,32.705422,-117.149311
49713,E23020007630,32.716177,-117.156539
49714,E23020007631,32.740199,-117.232493
49715,E23020007632,32.813343,-117.015627
49716,E23020007633,32.550856,-117.045993
49717,E23020007634,32.706239,-117.154798
49718,E23020007635,32.747849,-117.208192
49719,E23020007636,32.726579,-117.168788
49720,E23020007637,32.670704,-117.060846
49721,E23020007638,32.803696,-117.156869
49722,E23020007639,32.961638,-117.206716
49723,E23020007640,32.741603,-117.232838
49724,E23020007641,32.716786,-117.164748
49725,E23020007642,33.020984,-117.074791
49726,E23020007643,32.787937,-117.169755
49727,E23020007645,32.552895,-117.049905
49728,E23020007646,32.741328,-117.234656
49729,E23020007647,32.706299,-117.150366
49730,E23020007648,32.854000,-116.988316
49731,E23020007649,32.745135,-117.160395
49732,E23020007650,32.955436,-117.228102
49733,E23020007651,32.984552,-117.076036
49734,E23020007652,32.746195,-117.113420
49735,E23020007653,32.711541,-117.152817
49736,E23020007654,32.829024,-117.158472
49737,E23020007655,32.743281,-117.149231
49738,E23020007656,32.715738,-117.161084
49739,E23020007657,32.744754,-117.232776
49740,E23020007658,32.922330,-117.228432
49741,E23020007659,32.711596,-117.140254
49742,E23020007660,32.745142,-117.158382
49743,E23020007661,32.557182,-117.058301
49744,E23020007662,32.746966,-117.025486
49745,E23020007663,32.883413,-117.165932
49746,E23020007664,32.749731,-117.106968
49747,E23020007665,32.813083,-117.044963
49748,E23020007666,32.785390,-117.254027
49749,E23020007667,32.706287,-117.153437
49750,E23020007668,32.791867,-117.241629
49751,E23020007669,32.799683,-117.236877
49752,E23020007670,32.763397,-117.064275
49753,E23020007671,32.754270,-117.166135
49754,E23020007672,32.584064,-117.101491
49755,E23020007673,32.790948,-117.236223
49756,E23020007674,32.824498,-117.206105
49757,E23020007675,32.758552,-117.202071
49758,E23020007676,32.565976,-117.066729
49759,E23020007677,32.759030,-117.116806
49760,E23020007678,32.715738,-117.161084
49761,E23020007679,32.593330,-117.087492
49762,E23020007680,32.732951,-117.088323
49763,E23020007681,32.746866,-117.251063
49764,E23020007682,32.780243,-117.101156
49765,E23020007683,32.821824,-117.158694
49766,E23020007684,32.724296,-117.163518
49767,E23020007685,32.744165,-117.235116
49768,E23020007686,32.747534,-117.198621
49769,E23020007687,32.563363,-116.994251
49770,E23020007688,32.716818,-117.157446
49771,E23020007689,32.829052,-117.142131
49772,E23020007690,32.809860,-117.131776
49773,E23020007691,33.016815,-117.076604
49774,E23020007692,32.991184,-117.081788
49775,E23020007693,32.715973,-117.151728
49776,E23020007694,32.801527,-117.156374
49777,E23020007695,32.732951,-117.088323
49778,E23020007696,32.716797,-117.153702
49779,E23020007697,32.714658,-117.166506
49780,E23020007698,32.708352,-117.159202
49781,E23020007699,32.705981,-117.103035
49782,E23020007700,32.779007,-117.127047
49783,E23020007701,32.823078,-117.228040
49784,E23020007702,32.934446,-117.208240
49785,E23020007703,32.745142,-117.158382
49786,E23020007704,32.753099,-117.207154
49787,E23020007705,32.737473,-117.113651
49788,E23020007706,32.545010,-117.029302
49789,E23020007707,32.749178,-117.246447
49790,E23020007708,32.583216,-117.089468
49791,E23020007709,32.818974,-117.116830
49792,E23020007710,32.935194,-117.229255
49793,E23020007711,32.705290,-117.145768
49794,E23020007712,32.809860,-117.131776
49795,E23020007713,32.687563,-117.113367
49796,E23020007714,32.712710,-117.163967
49797,E23020007715,32.896454,-117.166315
49798,E23020007716,32.714444,-117.045646
49799,E23020007718,32.567507,-116.940000
49800,E23020007719,32.830875,-117.151734
49801,E23020007720,32.706299,-117.150366
49802,E23020007721,32.759330,-117.179314
49803,E23020007722,32.745903,-117.102071
49804,E23020007723,32.915376,-117.225586
49805,E23020007724,32.747726,-117.097573
49806,E23020007725,32.710449,-117.150347
49807,E23020007726,32.913857,-117.132946
49808,E23020007727,32.765008,-117.195069
49809,E23020007729,32.767183,-117.148887
49810,E23020007730,32.763134,-117.070673
49811,E23020007731,32.701329,-117.060866
49812,E23020007732,32.769451,-117.170218
49813,E23020007733,32.774750,-117.153867
49814,E23020007734,32.942773,-117.229924
49815,E23020007735,32.716827,-117.155634
49816,E23020007736,32.765104,-117.199127
49817,E23020007737,32.720069,-117.110179
49818,E23020007738,32.754743,-117.058310
49819,E23020007739,32.727098,-117.170706
49820,E23020007740,32.704789,-117.146664
49821,E23020007741,32.819389,-117.182037
49822,E23020007742,32.746410,-117.153454
49823,E23020007743,32.813878,-117.269606
49824,E23020007744,32.786471,-117.170376
49825,E23020007745,32.714417,-117.159012
49826,E23020007746,32.558173,-117.051533
49827,E23020007747,32.768745,-117.066122
49828,E23020007748,32.706287,-117.153437
49829,E23020007749,32.710649,-117.152978
49830,E23020007750,32.749759,-117.206153
49831,E23020007751,32.712635,-117.150396
49832,E23020007752,32.713655,-117.152827
49833,E23020007753,32.733476,-117.162148
49834,E23020007754,32.797946,-117.240275
49835,E23020007755,32.877043,-117.216227
49836,E23020007756,32.680928,-117.038952
49837,E23020007757,32.714417,-117.159012
49838,E23020007758,32.746005,-117.108243
49839,E23020007759,32.715743,-117.152842
49840,E23020007760,32.720966,-117.156560
49841,E23020007761,32.715766,-117.149479
49842,E23020007762,32.755289,-117.114730
49843,E23020007763,32.813916,-117.154951
49844,E23020007764,32.729219,-117.158249
49845,E23020007765,32.715412,-117.157708
49846,E23020007766,32.775360,-117.154402
49847,E23020007767,32.706304,-117.151893
49848,E23020007768,32.852208,-117.193776
49849,E23020007769,32.760866,-117.188905
49850,E23020007770,32.714417,-117.159012
49851,E23020007771,32.760591,-117.064114
49852,E23020007772,32.749722,-117.111882
49853,E23020007773,32.705876,-117.152847
49854,E23020007774,32.717360,-117.026595
49855,E23020007775,32.757252,-117.216254
49856,E23020007776,32.714559,-117.157554
49857,E23020007777,32.758978,-117.079469
49858,E23020007778,32.788418,-117.206058
49859,E23020007779,32.566371,-117.092777
49860,E23020007780,32.717111,-117.165990
49861,E23020007781,32.800169,-117.252685
49862,E23020007782,32.561280,-117.040867
49863,E23020007783,32.754259,-117.205124
49864,E23020007784,32.743385,-117.146439
49865,E23020007785,32.791989,-117.244299
49866,E23020007786,32.745943,-117.105749
49867,E23020007787,32.716927,-117.162917
49868,E23020007788,32.980378,-117.248053
49869,E23020007790,32.749540,-117.089604
49870,E23020007791,32.832405,-117.136839
49871,E23020007792,32.809860,-117.131776
49872,E23020007793,32.969571,-117.081214
49873,E23020007794,32.726126,-117.165720
49874,E23020007795,32.745903,-117.102071
49875,E23020007796,32.749773,-117.088962
49876,E23020007797,32.770820,-117.203328
49877,E23020007798,32.957404,-117.152780
49878,E23020007799,32.720918,-117.162024
49879,E23020007800,32.706530,-117.139845
49880,E23020007801,32.717111,-117.165990
49881,E23020007802,32.763333,-117.115174
49882,E23020007803,32.749883,-117.176853
49883,E23020007804,32.708932,-117.027006
49884,E23020007805,32.753284,-117.115533
49885,E23020007806,32.750422,-117.208751
49886,E23020007807,32.818974,-117.116830
49887,E23020007808,32.761993,-117.061203
49888,E23020007809,32.710996,-117.031213
49889,E23020007810,32.697722,-117.098242
49890,E23020007811,32.740042,-117.220606
49891,E23020007812,32.981385,-117.236826
49892,E23020007813,32.721968,-117.163858
49893,E23020007815,32.806913,-117.223157
49894,E23020007817,32.748490,-117.155191
49895,E23020007818,32.711542,-117.146718
49896,E23020007819,32.714844,-117.155777
49897,E23020007820,32.573082,-117.048840
49898,E23020007821,32.733414,-117.146084
49899,E23020007822,32.752490,-117.248905
49900,E23020007823,32.699462,-117.118753
49901,E23020007824,32.717111,-117.165990
49902,E23020007825,32.714702,-117.155603
49903,E23020007826,32.580148,-117.084095
49904,E23020007827,32.745869,-117.099817
49905,E23020007828,32.737117,-117.145916
49906,E23020007829,32.745869,-117.099817
49907,E23020007830,32.745869,-117.099817
49908,E23020007831,32.715130,-117.158562
49909,E23020007832,32.714417,-117.159012
49910,E23020007833,33.023927,-117.082198
49911,E23020007834,32.742144,-117.133657
49912,E23020007835,32.706672,-117.027286
49913,E23020007836,32.770646,-117.159583
49914,E23020007837,32.817089,-117.107219
49915,E23020007838,32.718808,-117.168291
49916,E23020007839,32.782918,-117.110905
49917,E23020007840,32.832405,-117.136839
49918,E23020007841,32.708556,-117.150518
49919,E23020007842,32.716827,-117.155634
49920,E23020007843,32.806289,-117.212355
49921,E23020007844,32.768588,-117.053632
49922,E23020007845,32.712400,-117.154674
49923,E23020007846,32.729653,-117.129568
49924,E23020007847,32.715973,-117.151728
49925,E23020007848,32.578016,-117.003418
49926,E23020007849,32.826755,-117.154217
49927,E23020007850,32.713845,-117.121629
49928,E23020007851,32.583910,-117.094672
